created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2025-02-14 04:59:58+00:00,752,72.83,70.94,31.45,65.2,20.2,51.02,17.58,24.92
2025-02-14 05:00:13+00:00,753,72.86,70.89,31.36,65.28,20.14,51.12,17.60,24.88
2025-02-14 05:00:29+00:00,754,72.79,71.06,31.24,65.15,20.22,51.3,17.71,24.96
2025-02-14 05:00:44+00:00,755,72.89,70.86,30.93,65.23,20.33,51.24,17.73,24.95
2025-02-14 05:01:00+00:00,756,1.2,17.62,24.98,,,,,
2025-02-14 05:01:15+00:00,757,1.52,17.36,25.0,,,,,
2025-02-14 05:01:31+00:00,758,72.61,70.74,31.18,65.18,20.42,51.33,17.25,24.96
2025-02-14 05:01:47+00:00,759,72.75,70.74,31.09,65.17,20.44,51.45,17.26,25.04
2025-02-14 05:02:03+00:00,760,1.26,65.16,20.54,51.44,17.35,24.98,,
2025-02-14 05:02:18+00:00,761,1.55,17.3,25.02,,,,,
2025-02-14 05:02:33+00:00,762,72.96,70.95,31.63,65.0,20.59,51.82,17.09,24.96
2025-02-14 05:02:49+00:00,763,73.01,70.97,31.58,65.07,20.66,51.9,16.97,25.03
2025-02-14 05:03:04+00:00,764,1.59,64.93,20.66,51.84,16.88,25.0,,
2025-02-14 05:03:20+00:00,765,73.0,71.07,31.7,64.84,20.65,51.91,16.82,25.01
2025-02-14 05:03:35+00:00,766,1.73,16.87,25.05,,,,,
2025-02-14 05:03:50+00:00,767,72.89,71.02,31.89,64.81,20.65,51.95,17.08,25.02
2025-02-14 05:04:06+00:00,768,72.89,70.88,31.92,64.87,20.69,51.61,17.26,25.06
2025-02-14 05:04:21+00:00,769,73.03,70.99,31.76,64.96,20.62,51.64,17.44,25.04
2025-02-14 05:04:36+00:00,770,1.97,64.88,20.71,51.95,17.55,25.12,,
2025-02-14 05:04:52+00:00,771,73.2,71.23,32.1,64.86,20.79,51.91,17.49,25.12
2025-02-14 05:05:08+00:00,772,2.25,17.55,25.07,,,,,
2025-02-14 05:05:24+00:00,773,73.43,71.35,32.17,64.93,20.92,52.27,17.68,25.14
2025-02-14 05:05:39+00:00,774,2.36,17.8,25.21,,,,,
2025-02-14 05:05:54+00:00,775,2.16,17.84,25.17,,,,,
2025-02-14 05:06:10+00:00,776,1.9,65.15,20.91,51.9,17.7,25.19,,
2025-02-14 05:06:25+00:00,777,1.99,65.11,20.9,52.01,17.53,25.17,,
2025-02-14 05:06:40+00:00,778,73.29,71.16,32.01,65.17,20.89,51.86,17.35,25.17
2025-02-14 05:06:56+00:00,779,73.42,71.13,32.11,65.3,20.86,51.83,17.19,25.13
2025-02-14 05:07:12+00:00,780,73.33,71.07,32.41,65.24,20.81,52.06,17.13,25.11
2025-02-14 05:07:27+00:00,781,73.37,71.14,32.5,65.22,20.78,52.2,17.06,25.20
2025-02-14 05:07:43+00:00,782,73.39,71.22,32.78,65.2,20.88,52.33,16.78,25.25
2025-02-14 05:07:58+00:00,783,2.52,16.6,25.31,,,,,
2025-02-14 05:08:14+00:00,784,2.52,16.67,25.2,,,,,
2025-02-14 05:08:29+00:00,785,2.76,16.66,25.21,,,,,
2025-02-14 05:08:44+00:00,786,73.43,71.48,32.93,65.2,21.03,52.73,16.76,25.23
2025-02-14 05:08:59+00:00,787,73.44,71.39,32.56,65.12,21.13,52.65,16.99,25.27
2025-02-14 05:09:15+00:00,788,2.45,17.11,25.0,,,,,
2025-02-14 05:09:31+00:00,789,73.37,71.09,32.39,65.16,21.19,52.18,17.25,24.93
2025-02-14 05:09:46+00:00,790,0.89,,,,,,,
2025-02-14 05:10:02+00:00,791,73.47,71.19,32.38,65.28,21.17,52.3,17.86,24.76
2025-02-14 05:10:17+00:00,792,73.45,71.21,32.34,65.18,21.28,52.45,18.05,24.92
2025-02-14 05:10:32+00:00,793,73.5,71.38,32.64,65.13,21.29,52.44,18.09,24.87
2025-02-14 05:10:48+00:00,794,73.4,71.41,32.12,65.24,21.27,52.39,18.10,24.89
2025-02-14 05:11:03+00:00,795,73.44,71.02,31.67,65.25,21.33,52.17,18.11,25.10
2025-02-14 05:11:19+00:00,796,73.38,71.11,31.66,65.25,21.22,52.07,18.05,25.07
2025-02-14 05:11:35+00:00,797,1.67,65.28,21.26,51.95,17.94,25.1,,
2025-02-14 05:11:50+00:00,798,1.99,17.71,25.12,,,,,
2025-02-14 05:12:05+00:00,799,2.02,17.54,24.95,,,,,
2025-02-14 05:12:21+00:00,800,73.43,71.08,32.37,65.29,21.23,52.11,17.56,24.96
2025-02-14 05:12:36+00:00,801,73.35,71.26,31.88,65.22,21.2,52.05,17.28,25.11
2025-02-14 05:12:52+00:00,802,73.26,71.04,31.83,65.28,21.23,51.9,16.92,25.21
2025-02-14 05:13:08+00:00,803,73.28,70.95,31.98,65.26,21.22,52.02,16.54,25.17
2025-02-14 05:13:23+00:00,804,73.18,71.04,32.24,65.19,21.21,52.21,16.40,25.04
2025-02-14 05:13:39+00:00,805,73.18,70.91,32.35,65.22,21.2,52.19,16.77,25.04
2025-02-14 05:13:55+00:00,806,73.14,71.19,32.22,65.13,21.25,52.28,17.21,25.02
2025-02-14 05:14:11+00:00,807,0.02,,,,,,,
2025-02-14 05:14:26+00:00,808,73.23,71.13,32.75,65.23,21.27,52.76,17.11,24.94
2025-02-14 05:14:42+00:00,809,73.3,71.39,32.02,65.12,21.33,52.48,17.23,25.12
2025-02-14 05:14:57+00:00,810,73.13,71.19,31.9,65.16,21.23,52.47,16.95,25.18
2025-02-14 05:15:13+00:00,811,73.09,70.94,32.0,65.17,21.3,52.24,16.80,25.17
2025-02-14 05:15:28+00:00,812,73.14,71.0,32.49,65.13,21.25,52.61,16.48,25.14
2025-02-14 05:15:44+00:00,813,2.5,64.97,21.28,52.43,16.47,25.04,,
2025-02-14 05:15:59+00:00,814,2.08,16.87,25.15,,,,,
2025-02-14 05:16:15+00:00,815,72.81,71.01,32.12,64.95,21.24,52.02,17.03,25.00
2025-02-14 05:16:31+00:00,816,2.55,65.06,21.15,51.97,16.81,25.06,,
2025-02-14 05:16:46+00:00,817,73.06,70.99,32.29,65.07,21.21,51.89,16.67,25.07
2025-02-14 05:17:02+00:00,818,1.94,16.4,24.93,,,,,
2025-02-14 05:17:17+00:00,819,72.84,70.93,32.44,64.94,21.21,51.9,16.17,25.02
2025-02-14 05:17:33+00:00,820,72.89,70.95,32.6,65.02,21.15,52.09,16.13,25.09
2025-02-14 05:17:49+00:00,821,72.95,70.87,32.22,64.96,21.17,52.16,16.26,25.10
2025-02-14 05:18:04+00:00,822,72.86,70.97,32.1,64.95,21.33,52.34,16.18,25.24
2025-02-14 05:18:20+00:00,823,73.01,70.89,31.95,65.13,21.34,52.07,16.10,25.30
2025-02-14 05:18:35+00:00,824,2.27,16.15,25.29,,,,,
2025-02-14 05:18:51+00:00,825,2.12,16.62,25.32,,,,,
2025-02-14 05:19:06+00:00,826,72.73,70.68,32.19,65.07,21.42,52.28,16.94,25.35
2025-02-14 05:19:22+00:00,827,2.11,64.97,21.44,52.3,17.17,25.29,,
2025-02-14 05:19:38+00:00,828,72.83,70.75,31.78,65.06,21.51,52.37,17.09,25.46
2025-02-14 05:19:53+00:00,829,72.71,70.75,31.84,65.0,21.51,52.2,16.88,25.45
2025-02-14 05:20:09+00:00,830,2.23,16.87,25.23,,,,,
2025-02-14 05:20:24+00:00,831,72.74,70.79,31.81,65.0,21.52,52.12,17.09,25.39
2025-02-14 05:20:40+00:00,832,72.68,70.79,31.9,65.09,21.45,52.05,16.98,25.39
2025-02-14 05:20:55+00:00,833,72.81,70.66,31.71,65.09,21.46,52.26,16.37,25.54
2025-02-14 05:21:11+00:00,834,72.81,70.67,31.63,64.95,21.48,52.3,16.07,25.61
2025-02-14 05:21:27+00:00,835,72.48,70.69,31.61,64.92,21.41,52.47,15.93,25.46
2025-02-14 05:21:43+00:00,836,72.48,70.47,31.28,64.64,21.51,52.25,16.35,25.62
2025-02-14 05:21:58+00:00,837,72.48,70.48,31.2,64.93,21.49,52.26,16.45,25.54
2025-02-14 05:22:14+00:00,838,72.52,70.34,31.72,64.86,21.4,52.27,15.96,25.35
2025-02-14 05:22:30+00:00,839,72.36,70.6,31.59,64.75,21.52,52.22,15.36,25.33
2025-02-14 05:22:45+00:00,840,72.33,70.52,31.69,64.76,21.45,52.09,14.99,25.47
2025-02-14 05:23:01+00:00,841,72.32,70.39,31.29,64.71,21.48,52.19,15.61,25.51
2025-02-14 05:23:16+00:00,842,72.42,70.2,31.3,64.9,21.51,52.04,16.12,25.55
2025-02-14 05:23:32+00:00,843,72.18,70.31,31.47,64.84,21.51,52.21,16.02,25.60
2025-02-14 05:23:47+00:00,844,1.4,64.91,21.57,52.2,16.21,25.56,,
2025-02-14 05:24:03+00:00,845,2.28,16.41,25.48,,,,,
2025-02-14 05:24:19+00:00,846,2.13,16.19,25.3,,,,,
2025-02-14 05:24:34+00:00,847,2.23,15.63,25.11,,,,,
2025-02-14 05:24:52+00:00,848,72.25,70.3,31.65,64.63,21.58,52.27,15.33,25.13
2025-02-14 05:25:07+00:00,849,72.2,70.37,31.94,64.47,21.57,52.32,15.26,25.12
2025-02-14 05:25:22+00:00,850,2.31,15.42,25.01,,,,,
2025-02-14 05:25:38+00:00,851,72.22,70.42,31.73,64.56,21.56,52.39,15.60,25.07
2025-02-14 05:25:54+00:00,852,72.27,70.42,31.55,64.56,21.58,52.36,15.44,25.12
2025-02-14 05:26:09+00:00,853,72.2,70.33,31.69,64.52,21.65,52.24,15.17,25.11
2025-02-14 05:26:25+00:00,854,72.2,70.33,32.07,64.56,21.66,52.34,15.15,24.97
2025-02-14 05:26:40+00:00,855,72.26,70.38,32.31,64.56,21.56,52.56,15.29,25.07
2025-02-14 05:26:56+00:00,856,72.28,70.47,32.35,64.42,21.64,52.56,15.22,25.15
2025-02-14 05:27:12+00:00,857,72.29,70.47,32.03,64.36,21.6,52.54,14.91,25.11
2025-02-14 05:27:27+00:00,858,72.2,70.35,32.04,64.22,21.6,52.63,14.69,25.12
2025-02-14 05:27:43+00:00,859,72.21,70.42,32.36,64.21,21.48,52.57,14.91,25.04
2025-02-14 05:27:58+00:00,860,72.17,70.25,32.14,64.2,21.47,52.17,15.48,25.09
2025-02-14 05:28:13+00:00,861,72.21,70.27,32.23,64.21,21.55,52.16,15.44,25.16
2025-02-14 05:28:31+00:00,862,72.21,70.51,32.35,64.23,21.52,52.42,15.29,25.05
2025-02-14 05:28:46+00:00,863,72.17,70.32,32.11,64.13,21.59,52.09,15.17,25.16
2025-02-14 05:29:02+00:00,864,72.17,70.22,32.25,64.2,21.51,52.09,15.28,25.10
2025-02-14 05:29:17+00:00,865,72.2,70.2,32.27,64.14,21.52,52.09,15.48,25.16
2025-02-14 05:29:34+00:00,866,72.26,70.22,32.1,64.14,21.48,52.2,15.69,25.09
2025-02-14 05:29:52+00:00,867,2.04,15.95,25.11,,,,,
2025-02-14 05:30:08+00:00,868,1.95,64.19,21.57,52.04,15.71,25.15,,
2025-02-14 05:30:23+00:00,869,2.23,15.7,25.13,,,,,
2025-02-14 05:30:38+00:00,870,2.49,15.79,25.11,,,,,
2025-02-14 05:30:54+00:00,871,72.38,70.22,32.27,64.21,21.59,52.21,15.88,25.16
2025-02-14 05:31:09+00:00,872,72.41,70.49,32.4,64.19,21.57,52.45,15.55,25.13
2025-02-14 05:31:25+00:00,873,72.33,70.48,32.46,64.28,21.62,52.45,15.26,25.14
2025-02-14 05:31:43+00:00,874,72.43,70.62,32.73,64.25,21.61,52.66,15.07,25.14
2025-02-14 05:31:59+00:00,875,72.53,70.7,32.83,64.28,21.69,52.86,15.04,25.08
2025-02-14 05:32:14+00:00,876,72.54,70.8,32.97,64.24,21.71,52.93,15.10,25.09
2025-02-14 05:32:30+00:00,877,72.53,70.75,32.95,64.26,21.73,53.13,14.82,25.07
2025-02-14 05:32:45+00:00,878,72.44,70.89,33.32,64.34,21.8,53.24,14.49,25.16
2025-02-14 05:33:01+00:00,879,72.54,70.75,33.22,64.5,21.82,53.0,14.62,25.16
2025-02-14 05:33:17+00:00,880,72.48,70.93,33.24,64.27,21.87,53.24,15.01,25.17
2025-02-14 05:33:32+00:00,881,72.86,71.08,33.1,64.49,21.97,53.42,15.04,25.06
2025-02-14 05:33:48+00:00,882,73.15,71.46,33.21,64.6,21.96,53.95,15.07,25.09
2025-02-14 05:34:03+00:00,883,3.07,64.63,22.09,54.02,15.63,24.96,,
2025-02-14 05:34:19+00:00,884,74.04,72.07,33.08,64.83,22.11,53.84,15.93,25.02
2025-02-14 05:34:34+00:00,885,74.47,72.43,33.12,65.19,22.14,53.94,15.95,25.04
2025-02-14 05:34:50+00:00,886,74.55,72.74,32.88,65.18,22.12,53.78,15.80,25.10
2025-02-14 05:35:06+00:00,887,75.01,72.74,32.73,65.38,22.15,54.0,15.17,25.05
2025-02-14 05:35:21+00:00,888,75.17,73.14,32.6,65.54,22.13,54.06,14.83,25.07
2025-02-14 05:35:37+00:00,889,75.55,73.38,32.47,65.71,22.18,54.2,13.79,25.08
2025-02-14 05:35:53+00:00,890,75.71,73.66,32.25,65.9,22.31,54.28,13.10,25.06
2025-02-14 05:36:08+00:00,891,76.08,73.73,32.38,66.14,22.31,54.25,10.49,25.15
2025-02-14 05:36:24+00:00,892,76.06,73.7,32.3,66.33,22.29,54.29,10.11,25.02
2025-02-14 05:36:40+00:00,893,66.25,22.27,54.46,9.69,24.93,,,
2025-02-14 05:36:55+00:00,894,50.0,9.47,24.96,,,,,
2025-02-14 05:37:11+00:00,895,66.26,22.3,54.67,9.46,24.82,,,
2025-02-14 05:37:29+00:00,896,64.0,9.6,24.9,,,,,
2025-02-14 05:37:44+00:00,897,75.87,73.72,32.66,66.44,22.55,54.76,10.16,25.00
2025-02-14 05:38:00+00:00,898,76.27,73.81,32.63,66.48,22.69,54.63,9.,22.64field9=54.51field10=9.23field11=24.94
2025-02-14 05:38:15+00:00,899,76.23,73.98,32.65,66.51,22.79,54.82,9.02,24.95
2025-02-14 05:38:30+00:00,900,76.09,73.77,32.47,66.57,22.78,54.79,8.99,24.93
2025-02-14 05:38:47+00:00,901,66.51,22.77,54.82,8.66,24.93,,,
2025-02-14 05:39:02+00:00,902,75.61,73.61,32.84,66.33,22.81,54.84,8.29,24.91
2025-02-14 05:39:17+00:00,903,12.0,8.18,24.87,,,,,
2025-02-14 05:39:33+00:00,904,75.59,73.53,33.44,66.35,22.72,55.31,8.08,24.85
2025-02-14 05:39:49+00:00,905,75.75,73.59,33.44,66.35,22.83,55.42,7.86,24.82
2025-02-14 05:40:04+00:00,906,75.78,73.85,33.61,66.18,22.76,55.64,7.97,24.76
2025-02-14 05:40:20+00:00,907,75.79,73.82,33.33,66.21,22.84,55.6,8.03,24.69
2025-02-14 05:40:35+00:00,908,66.0,8.09,24.69,,,,,
2025-02-14 05:40:50+00:00,909,75.89,73.96,33.3,66.25,22.88,55.66,8.39,24.70
2025-02-14 05:41:05+00:00,910,66.39,22.89,55.65,8.62,24.74,,,
2025-02-14 05:41:21+00:00,911,75.94,73.91,33.11,66.22,22.97,56.06,8.47,24.66
2025-02-14 05:41:37+00:00,912,5.0,8.65,24.68,,,,,
2025-02-14 05:41:53+00:00,913,76.3,74.09,33.05,66.34,23.08,56.11,8.70,24.63
2025-02-14 05:42:09+00:00,914,76.38,74.22,33.05,66.48,23.22,56.24,8.53,24.69
2025-02-14 05:42:25+00:00,915,76.48,74.37,33.03,66.62,23.19,56.17,8.36,24.69
2025-02-14 05:42:41+00:00,916,49.0,74.68,32.94,66.62,23.24,56.27,8.22,24.70
2025-02-14 05:42:57+00:00,917,66.91,23.29,56.49,8.49,24.67,,,
2025-02-14 05:43:12+00:00,918,54.0,8.51,24.54,,,,,
2025-02-14 05:43:29+00:00,919,76.92,74.8,32.78,67.08,23.36,56.65,8.12,24.65
2025-02-14 05:43:44+00:00,920,77.09,74.98,33.07,67.25,23.31,56.74,8.07,24.55
2025-02-14 05:44:00+00:00,921,56.0,8.27,24.53,,,,,
2025-02-14 05:44:15+00:00,922,77.46,75.52,32.9,67.45,23.3,56.77,8.18,24.58
2025-02-14 05:44:32+00:00,923,43.0,7.9,24.63,,,,,
2025-02-14 05:44:49+00:00,924,67.59,23.28,56.27,7.98,24.65,,,
2025-02-14 05:45:04+00:00,925,84.0,75.47,33.01,67.8,23.29,56.33,8.04,24.61
2025-02-14 05:45:20+00:00,926,77.85,75.64,32.85,67.88,23.2,56.63,8.38,24.58
2025-02-14 05:45:37+00:00,927,67.91,23.25,56.49,8.14,24.57,,,
2025-02-14 05:45:52+00:00,928,26.0,8.03,24.64,,,,,
2025-02-14 05:46:08+00:00,929,8.5,24.62,,,,,,
2025-02-14 05:46:23+00:00,930,78.38,75.91,32.72,68.14,23.16,56.34,8.05,24.63
2025-02-14 05:46:44+00:00,931,78.64,76.04,32.76,68.38,23.15,56.42,8.02,24.64
2025-02-14 05:46:59+00:00,932,33.0,8.16,24.63,,,,,
2025-02-14 05:47:14+00:00,933,78.88,76.34,32.88,68.49,23.1,56.49,8.39,24.57
2025-02-14 05:47:29+00:00,934,78.97,76.48,32.79,68.62,23.11,56.45,8.23,24.56
2025-02-14 05:47:46+00:00,935,79.0,76.64,32.88,68.71,23.09,56.4,8.20,24.57
2025-02-14 05:48:01+00:00,936,79.39,76.57,33.02,68.86,23.08,56.4,7.87,24.44
2025-02-14 05:48:17+00:00,937,79.51,77.11,33.16,68.81,23.03,56.75,7.70,24.49
2025-02-14 05:48:32+00:00,938,79.65,77.15,33.48,68.87,22.98,56.85,7.72,24.56
2025-02-14 05:48:48+00:00,939,79.89,77.28,33.49,68.99,22.98,56.6,7.78,24.53
2025-02-14 05:49:04+00:00,940,35.0,7.94,24.64,,,,,
2025-02-14 05:49:19+00:00,941,80.13,77.41,33.33,69.28,22.88,56.18,8.32,24.59
2025-02-14 05:49:35+00:00,942,42.0,7.95,24.57,,,,,
2025-02-14 05:49:50+00:00,943,69.6,22.83,56.71,7.9,24.6,,,
2025-02-14 05:50:06+00:00,944,81.0,78.1,33.98,69.69,22.87,56.75,7.81,24.57
2025-02-14 05:50:21+00:00,945,81.13,78.35,34.21,69.75,22.83,56.62,7.70,24.61
2025-02-14 05:50:37+00:00,946,81.36,78.51,34.38,69.88,22.83,56.85,7.75,24.56
2025-02-14 05:50:53+00:00,947,81.37,78.64,34.33,70.02,22.82,56.85,7.70,24.53
2025-02-14 05:51:08+00:00,948,81.44,78.75,33.99,70.06,22.78,56.9,7.65,24.49
2025-02-14 05:51:24+00:00,949,81.63,78.94,33.25,70.22,22.81,56.98,7.56,24.49
2025-02-14 05:51:39+00:00,950,97.0,7.69,24.47,,,,,
2025-02-14 05:51:54+00:00,951,81.71,79.34,33.37,70.37,22.78,57.45,7.59,24.41
2025-02-14 05:52:10+00:00,952,66.0,7.6,24.42,,,,,
2025-02-14 05:52:25+00:00,953,82.02,79.65,32.81,70.37,22.81,57.49,7.57,24.49
2025-02-14 05:52:41+00:00,954,81.96,79.53,33.28,70.45,22.76,57.55,7.65,24.50
2025-02-14 05:52:56+00:00,955,85.0,7.65,24.45,,,,,
2025-02-14 05:53:12+00:00,956,70.56,22.79,57.89,8.24,24.5,,,
2025-02-14 05:53:27+00:00,957,82.65,79.83,33.92,70.59,22.77,57.61,9.53,24.36
2025-02-14 05:53:43+00:00,958,82.68,79.99,34.45,70.68,22.68,57.44,9.54,24.46
2025-02-14 05:53:58+00:00,959,83.04,80.25,34.76,70.77,22.7,57.48,8.45,24.45
2025-02-14 05:54:14+00:00,960,71.04,22.65,57.53,7.7,24.42,,,
2025-02-14 05:54:29+00:00,961,83.38,80.69,34.94,71.21,22.75,57.6,7.57,24.41
2025-02-14 05:54:45+00:00,962,38.0,7.63,24.35,,,,,
2025-02-14 05:55:00+00:00,963,83.57,80.72,33.99,71.62,22.81,57.35,7.92,24.50
2025-02-14 05:55:16+00:00,964,83.83,81.07,33.61,71.53,22.82,57.53,7.64,24.33
2025-02-14 05:55:31+00:00,965,83.76,81.05,33.24,71.51,22.82,57.68,7.57,24.26
2025-02-14 05:55:47+00:00,966,71.7,22.91,57.94,7.73,24.11,,,
2025-02-14 05:56:02+00:00,967,89.0,7.67,24.22,,,,,
2025-02-14 05:56:18+00:00,968,84.12,81.1,34.37,72.04,22.87,57.98,7.81,24.33
2025-02-14 05:56:34+00:00,969,84.09,81.34,33.69,72.15,22.8,57.74,8.59,24.30
2025-02-14 05:56:49+00:00,970,77.0,9.5,24.35,,,,,
2025-02-14 05:57:04+00:00,971,73.0,9.01,24.28,,,,,
2025-02-14 05:57:20+00:00,972,84.65,81.86,35.48,72.39,22.79,57.81,8.33,24.31
2025-02-14 05:57:36+00:00,973,78.0,7.96,24.41,,,,,
2025-02-14 05:57:51+00:00,974,84.83,81.79,35.87,72.6,22.74,57.73,7.88,24.25
2025-02-14 05:58:07+00:00,975,72.89,22.78,57.58,8.52,24.4,,,
2025-02-14 05:58:22+00:00,976,84.88,81.84,35.44,73.0,22.7,57.81,7.75,24.25
2025-02-14 05:58:38+00:00,977,84.86,81.99,35.37,73.0,22.65,57.57,7.97,24.28
2025-02-14 05:58:53+00:00,978,45.0,8.7,24.23,,,,,
2025-02-14 05:59:09+00:00,979,85.01,81.84,34.79,73.28,22.61,57.31,9.24,24.23
2025-02-14 05:59:24+00:00,980,85.03,82.01,34.84,73.45,22.58,57.26,9.34,24.32
2025-02-14 05:59:40+00:00,981,85.15,81.89,34.99,73.56,22.6,57.2,9.31,24.34
2025-02-14 05:59:56+00:00,982,85.33,82.05,35.14,73.57,22.65,57.56,9.25,24.40
2025-02-14 06:00:11+00:00,983,45.0,8.74,24.39,,,,,
2025-02-14 06:00:26+00:00,984,85.39,82.02,34.98,73.75,22.59,57.33,9.37,24.43
2025-02-14 06:00:42+00:00,985,85.5,82.12,34.88,73.9,22.47,56.99,9.69,24.43
2025-02-14 06:00:57+00:00,986,85.55,82.1,35.0,73.96,22.46,57.07,8.40,24.42
2025-02-14 06:01:13+00:00,987,85.48,82.25,35.26,73.87,22.41,57.14,8.47,24.37
2025-02-14 06:01:28+00:00,988,85.68,82.15,35.34,73.93,22.42,57.26,8.74,24.41
2025-02-14 06:01:43+00:00,989,85.75,82.34,35.2,73.95,22.43,57.42,8.71,24.41
2025-02-14 06:01:59+00:00,990,74.06,22.42,57.37,8.12,24.38,,,
2025-02-14 06:02:15+00:00,991,74.22,22.43,57.58,8.9,24.43,,,
2025-02-14 06:02:30+00:00,992,85.72,82.4,35.58,74.11,22.42,57.59,9.61,24.39
2025-02-14 06:02:46+00:00,993,85.86,82.63,35.63,74.17,22.46,57.65,9.76,24.43
2025-02-14 06:03:01+00:00,994,86.55,82.68,35.89,74.33,22.43,57.61,9.36,24.44
2025-02-14 06:03:17+00:00,995,86.36,82.84,35.92,74.41,22.46,57.77,9.40,24.44
2025-02-14 06:03:32+00:00,996,86.46,83.06,36.13,74.41,22.48,57.82,9.11,24.37
2025-02-14 06:03:48+00:00,997,86.82,83.24,36.22,74.65,22.51,57.97,8.69,24.37
2025-02-14 06:04:04+00:00,998,74.56,22.65,58.12,9.54,24.44,,,
2025-02-14 06:04:19+00:00,999,86.91,83.58,36.54,74.88,22.6,58.32,10.02,24.29
2025-02-14 06:04:35+00:00,1000,87.08,83.7,36.43,74.77,22.78,58.38,10.05,24.31
2025-02-14 06:04:50+00:00,1001,87.24,83.95,36.64,75.09,22.9,58.37,10.23,24.32
2025-02-14 06:05:05+00:00,1002,87.27,84.14,36.94,75.18,22.84,58.64,10.07,24.20
2025-02-14 06:05:21+00:00,1003,87.51,84.1,36.75,75.38,22.94,58.32,10.27,24.25
2025-02-14 06:05:36+00:00,1004,87.29,84.38,36.63,75.49,22.88,58.12,10.13,24.30
2025-02-14 06:05:52+00:00,1005,98.0,9.77,24.28,,,,,
2025-02-14 06:06:08+00:00,1006,87.66,84.21,36.63,75.75,22.87,58.14,9.25,24.32
2025-02-14 06:06:23+00:00,1007,87.37,84.05,36.31,75.71,22.92,58.05,9.32,24.32
2025-02-14 06:06:38+00:00,1008,81.0,9.84,24.3,,,,,
2025-02-14 06:06:54+00:00,1009,75.8,22.95,57.95,9.86,24.36,,,
2025-02-14 06:07:09+00:00,1010,87.66,84.16,36.16,75.99,22.95,57.85,9.54,24.33
2025-02-14 06:07:25+00:00,1011,87.54,84.26,36.07,75.93,22.98,58.11,8.84,24.31
2025-02-14 06:07:40+00:00,1012,87.43,84.49,36.39,75.99,23.04,58.19,8.46,24.28
2025-02-14 06:07:56+00:00,1013,76.06,23.07,58.11,8.94,24.4,,,
2025-02-14 06:08:11+00:00,1014,87.54,84.21,35.72,76.19,23.07,58.1,9.20,24.48
2025-02-14 06:08:26+00:00,1015,87.74,84.02,35.46,76.23,23.11,57.87,9.54,24.45
2025-02-14 06:08:42+00:00,1016,76.2,23.15,57.73,9.77,24.4,,,
2025-02-14 06:08:58+00:00,1017,87.47,84.0,35.13,76.23,23.15,57.78,9.73,24.43
2025-02-14 06:09:13+00:00,1018,87.66,83.83,35.34,76.44,23.12,57.84,10.27,24.35
2025-02-14 06:09:28+00:00,1019,87.27,84.1,35.25,76.09,23.14,57.74,11.05,24.34
2025-02-14 06:09:44+00:00,1020,87.62,84.1,35.15,76.19,23.16,57.62,11.18,24.41
2025-02-14 06:10:00+00:00,1021,87.49,84.12,35.76,76.16,23.16,57.81,10.24,24.46
2025-02-14 06:10:15+00:00,1022,87.66,84.4,35.93,76.24,23.05,58.09,10.61,24.37
2025-02-14 06:10:31+00:00,1023,5.98,76.2,23.09,58.14,10.17,24.48,,
2025-02-14 06:10:46+00:00,1024,87.93,84.35,35.61,76.28,23.17,58.05,9.81,24.45
2025-02-14 06:11:02+00:00,1025,87.88,84.33,35.46,76.32,23.01,57.74,10.34,24.42
2025-02-14 06:11:17+00:00,1026,87.82,84.37,35.7,76.23,23.06,57.91,10.58,24.51
2025-02-14 06:11:33+00:00,1027,87.86,84.44,35.93,76.24,23.06,57.95,10.18,24.45
2025-02-14 06:11:48+00:00,1028,87.93,84.49,35.59,76.31,23.01,57.86,9.31,24.47
2025-02-14 06:12:04+00:00,1029,77.0,9.48,24.46,,,,,
2025-02-14 06:12:19+00:00,1030,88.17,84.16,35.72,76.53,22.91,57.82,10.23,24.33
2025-02-14 06:12:34+00:00,1031,6.0,9.04,24.51,,,,,
2025-02-14 06:12:50+00:00,1032,87.99,84.38,35.31,76.28,23.01,58.0,9.17,24.55
2025-02-14 06:13:05+00:00,1033,87.84,84.07,35.74,76.41,23.01,57.94,10.24,24.59
2025-02-14 06:13:21+00:00,1034,87.64,84.17,34.99,76.39,23.11,58.04,10.84,24.71
2025-02-14 06:13:37+00:00,1035,87.93,84.31,34.5,76.37,23.09,58.01,10.46,24.54
2025-02-14 06:13:52+00:00,1036,88.07,84.46,34.06,76.34,23.04,58.09,10.90,24.72
2025-02-14 06:14:08+00:00,1037,3.87,76.41,23.02,58.07,12.32,24.7,,
2025-02-14 06:14:23+00:00,1038,88.43,84.69,34.31,76.35,23.01,58.05,12.49,24.73
2025-02-14 06:14:39+00:00,1039,88.59,85.03,34.51,76.46,23.02,58.22,11.72,24.66
2025-02-14 06:14:54+00:00,1040,88.99,84.95,35.14,76.52,23.04,58.47,10.19,24.70
2025-02-14 06:15:10+00:00,1041,88.81,85.24,35.66,76.49,23.13,58.85,9.33,24.70
2025-02-14 06:15:25+00:00,1042,8.55,10.71,24.72,,,,,
2025-02-14 06:15:40+00:00,1043,88.93,85.06,35.89,76.66,23.21,58.45,11.76,24.68
2025-02-14 06:15:56+00:00,1044,8.37,11.93,24.71,,,,,
2025-02-14 06:16:11+00:00,1045,89.2,85.37,36.42,76.77,23.36,58.56,11.26,24.77
